Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,930.3802,NA,182.34330000000000,187.20599999999999,0.00000000000000,3.48980000000000,10.2976,748.0369,182.3433,182.3433,0.0000,0.5260,185.3071,4.5106,180.7965,-19.9826,748.0369,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1000.0364,NA,0.48030000000000,6.94850000000000,0.21680000000000,1.88350000000000,10.1308,999.9903,0.2629,0.0461,0.2168,1.3580,0.5716,0.5564,0.0152,38.4427,999.9903,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1048.0341,NA,47.99770000000000,41.64320000000000,0.55590000000000,1.83710000000000,3.7763,1000.2532,48.3368,47.7809,0.5559,48.0164,1.6016,1.6016,0.0000,-41.3803,1000.2532,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1048.6348,NA,0.60070000000000,6.90520000000000,0.22480000000000,1.80900000000000,10.0808,1048.5900,0.2696,0.0448,0.2248,1.2812,0.5726,0.5614,0.0112,41.4316,1048.5900,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1092.4971,NA,43.86230000000000,41.67930000000000,0.52760000000000,2.31660000000000,7.8978,1048.8596,44.1651,43.6375,0.5276,43.8370,2.1171,2.1171,0.0000,-41.4097,1048.8596,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1025.4375,NA,95.05730000000000,90.24370000000000,0.00000000000000,4.23960000000000,5.4840,930.3802,95.0573,95.0573,0.0000,3.4898,95.8071,5.0086,90.7985,92.0996,930.3802,NA,NA,NA
WindowsTerminal.exe,32984,0x193699B3820,DXGI,1,0,0,Composed: Flip,573.2238,NA,548.17259999999999,548.66309999999999,0.27930000000000,1.39720000000000,13.2917,25.2784,548.2247,547.9454,0.2793,547.7930,1.5496,1.5370,0.0126,NA,25.2784,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1117.3821,NA,91.94459999999999,90.30200000000001,0.00000000000000,2.28260000000000,3.8414,1025.4375,91.9446,91.9446,0.0000,4.2396,89.9876,2.9063,87.0813,4.7553,1025.4375,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1124.6441,NA,7.26200000000000,6.92910000000000,0.00000000000000,0.80500000000000,3.5085,1117.3821,7.2620,7.2620,0.0000,2.2826,5.7844,2.1229,3.6615,85.0155,1117.3821,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1131.8602,NA,7.21610000000000,6.94810000000000,0.00000000000000,0.87700000000000,3.2405,1124.6441,7.2161,7.2161,0.0000,0.8050,7.2881,1.5991,5.6890,0.3139,1124.6441,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1093.0684,NA,0.57130000000000,6.94400000000000,0.23770000000000,2.38290000000000,14.2705,1093.0247,0.2814,0.0437,0.2377,1.7890,0.6376,0.6291,0.0085,37.2211,1093.0247,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1140.2258,NA,47.15740000000000,34.74340000000000,0.38600000000000,1.54170000000000,1.8565,1093.3061,47.3057,46.9197,0.3860,25.8925,22.5689,3.9521,18.6168,-34.4620,1093.3061,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1140.6544,NA,0.42860000000000,6.94360000000000,0.23520000000000,1.78650000000000,8.3715,1140.6118,0.2778,0.0426,0.2352,1.1557,0.6734,0.6604,0.0130,40.3621,1140.6118,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1183.9632,NA,43.30880000000000,41.70580000000000,0.30760000000000,1.47510000000000,6.7685,1140.8896,43.3812,43.0736,0.3076,1.5513,42.9974,2.1622,40.8352,-41.4280,1140.8896,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1184.3212,NA,0.35800000000000,6.90890000000000,0.23560000000000,1.78330000000000,13.3194,1184.2708,0.2860,0.0504,0.2356,1.1675,0.6662,0.6550,0.0112,36.4723,1184.2708,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1232.3043,NA,47.98310000000000,41.64220000000000,0.29270000000000,1.71220000000000,6.9785,1184.5568,48.0402,47.7475,0.2927,39.9587,9.5010,2.3658,7.1352,-41.3562,1184.5568,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1137.9136,NA,6.05340000000000,6.98010000000000,0.00000000000000,0.59830000000000,4.1672,1131.8602,6.0534,6.0534,0.0000,0.8770,5.7747,1.4159,4.3588,0.2360,1131.8602,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1232.6377,NA,0.33340000000000,6.94740000000000,0.18740000000000,2.03210000000000,13.5925,1232.5970,0.2281,0.0407,0.1874,1.4195,0.6533,0.6401,0.0132,41.0928,1232.5970,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1280.8865,NA,48.24880000000000,41.69320000000000,0.39070000000000,1.75180000000000,7.0369,1232.8251,48.4521,48.0614,0.3907,48.2746,1.5386,1.5386,0.0000,-41.4651,1232.8251,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1282.5572,NA,144.64359999999999,145.84110000000001,0.00000000000000,1.12380000000000,5.3647,1137.9136,144.6436,144.6436,0.0000,0.5983,145.1691,1.7856,143.3835,-139.7877,1137.9136,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1281.3447,NA,0.45820000000000,6.91580000000000,0.24590000000000,3.79700000000000,13.4945,1281.2772,0.3134,0.0675,0.2459,1.3611,2.5034,2.4924,0.0110,41.5363,1281.2772,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1326.6805,NA,45.33580000000000,34.72720000000000,0.47500000000000,1.74980000000000,2.8859,1281.5906,45.5649,45.0899,0.4750,45.2470,1.5927,1.5927,0.0000,-34.4138,1281.5906,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1327.1984,NA,0.51790000000000,6.94460000000000,0.31830000000000,1.78450000000000,9.3126,1327.1555,0.3612,0.0429,0.3183,1.2748,0.5526,0.5404,0.0122,38.6203,1327.1555,NA,NA,NA
