Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1327.2707,NA,14.66070000000000,13.83510000000000,0.00000000000000,3.11630000000000,4.0230,1312.6100,14.6607,14.6607,0.0000,0.5284,17.2486,3.7802,13.4684,160.0149,1312.6100,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1410.3321,NA,37.78420000000000,27.80320000000000,0.46050000000000,1.57360000000000,4.3550,1372.7551,38.0375,37.5770,0.4605,37.8002,1.3504,1.3504,0.0000,-27.5273,1372.7551,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1410.8619,NA,0.52980000000000,6.90380000000000,0.26960000000000,1.56210000000000,10.7290,1410.7926,0.3389,0.0693,0.2696,1.1131,0.5183,0.4952,0.0231,31.1337,1410.7926,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1445.3519,NA,34.49000000000000,27.81970000000000,0.63510000000000,2.19600000000000,4.0587,1411.1315,34.8555,34.2204,0.6351,34.4639,1.9525,1.9296,0.0229,-27.4808,1411.1315,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1454.8086,NA,9.45670000000000,13.89740000000000,0.50430000000000,2.00870000000000,8.4994,1445.9870,9.3259,8.8216,0.5043,1.5609,9.2694,1.8530,7.4164,20.9581,1445.9870,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1455.3924,NA,0.58380000000000,6.91670000000000,0.31150000000000,2.65880000000000,14.8323,1455.3129,0.3910,0.0795,0.3115,1.5044,1.2339,1.2153,0.0186,2.4092,1455.3129,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1492.2343,NA,36.84190000000000,27.83370000000000,0.47550000000000,1.64200000000000,5.8241,1455.7039,37.0059,36.5304,0.4755,36.6695,1.5029,1.5029,0.0000,-27.4427,1455.7039,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1417.5836,NA,90.31290000000000,90.29580000000000,0.00000000000000,1.86610000000000,4.0059,1327.2707,90.3129,90.3129,0.0000,3.1163,89.0627,2.9296,86.1331,-75.6351,1327.2707,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1492.7547,NA,0.52040000000000,6.88210000000000,0.20540000000000,1.63520000000000,12.1858,1492.7098,0.2503,0.0449,0.2054,1.1665,0.5136,0.4949,0.0187,30.1238,1492.7098,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1533.6386,NA,40.88390000000000,34.68510000000000,0.30360000000000,1.49770000000000,5.9870,1492.9601,40.9821,40.6785,0.3036,37.4680,4.7082,2.1585,2.5497,-34.4348,1492.9601,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1533.9933,NA,0.35470000000000,7.01520000000000,0.17710000000000,4.60280000000000,12.6475,1533.9422,0.2282,0.0511,0.1771,1.1941,3.4598,3.4417,0.0181,33.9669,1533.9422,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1579.6762,NA,45.68290000000000,34.60400000000000,0.30750000000000,1.39690000000000,1.5686,1534.1704,45.8133,45.5058,0.3075,45.6500,1.2527,1.2527,0.0000,-34.3758,1534.1704,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1534.1163,NA,116.53270000000001,118.03449999999999,0.00000000000000,3.39130000000000,5.5077,1417.5836,116.5327,116.5327,0.0000,1.8661,118.0579,4.0546,114.0033,-27.7216,1417.5836,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1580.0257,NA,0.34950000000000,7.29390000000000,0.17320000000000,2.21920000000000,8.5130,1579.9837,0.2152,0.0420,0.1732,1.0894,1.1718,1.1634,0.0084,38.5194,1579.9837,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1624.3950,NA,90.27870000000000,104.11590000000000,0.00000000000000,18.41870000000000,19.3449,1534.1163,90.2787,90.2787,0.0000,3.3913,105.3061,19.1033,86.2028,12.4168,1534.1163,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1625.3677,NA,45.34200000000000,55.20240000000000,0.22960000000000,17.80160000000000,18.3734,1580.1989,45.3984,45.1688,0.2296,2.0460,60.9244,18.7387,42.1857,-54.9872,1580.1989,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1625.6383,NA,0.27060000000000,6.99960000000000,0.16410000000000,17.58810000000000,25.1024,1625.5973,0.2051,0.0410,0.1641,17.5720,0.0571,0.0523,0.0048,38.3988,1625.5973,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1668.2834,NA,42.64510000000000,20.78540000000000,0.30630000000000,0.58840000000000,3.2427,1625.8024,42.7873,42.4810,0.3063,42.6304,0.4390,0.4390,0.0000,-20.5803,1625.8024,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1668.6291,NA,0.34570000000000,6.97640000000000,0.37040000000000,0.30190000000000,9.8734,1668.5897,0.4098,0.0394,0.3704,0.2821,0.0592,0.0520,0.0072,35.8109,1668.5897,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1709.1896,NA,40.56050000000000,34.71780000000000,0.27920000000000,0.51900000000000,4.0307,1668.9995,40.4693,40.1901,0.2792,0.0000,40.7544,0.4577,40.2967,-34.3080,1668.9995,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1709.5128,NA,0.32320000000000,7.25350000000000,0.34300000000000,0.40490000000000,10.9610,1709.4688,0.3870,0.0440,0.3430,0.2398,0.2091,0.1818,0.0273,33.2158,1709.4688,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1751.1167,NA,41.60390000000000,34.42470000000000,0.30700000000000,0.59780000000000,3.7818,1709.8558,41.5679,41.2609,0.3070,41.4074,0.4513,0.4513,0.0000,-34.0377,1709.8558,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1751.4649,NA,0.34820000000000,7.05050000000000,0.35240000000000,0.30820000000000,10.4841,1751.4237,0.3936,0.0412,0.3524,0.2908,0.0586,0.0514,0.0072,34.5174,1751.4237,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1799.9630,NA,48.49810000000000,41.64450000000000,0.39850000000000,0.65130000000000,3.6305,1751.8173,48.5442,48.1457,0.3985,48.3180,0.4790,0.4628,0.0162,-41.2509,1751.8173,NA,NA,NA
NVIDIA Overlay.exe,3556,0x2383AD26A40,DXGI,0,0,0,Composed: Copy with GPU GDI,1318.6399,NA,501.72989999999999,500.02600000000001,0.38550000000000,2.85780000000000,12.6538,817.1929,501.8325,501.4470,0.3855,3.2733,501.0315,2.3170,498.7145,10.1567,817.1929,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1645.2851,NA,20.89010000000000,6.99910000000000,0.00000000000000,0.01960000000000,5.4539,1624.3950,20.8901,20.8901,0.0000,18.4187,2.4910,0.2851,2.2059,83.2796,1624.3950,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1828.4540,NA,183.16890000000001,180.58359999999999,0.00000000000000,0.03600000000000,2.8686,1645.2851,183.1689,183.1689,0.0000,0.0196,183.1853,0.5322,182.6531,-159.6935,1645.2851,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1800.4381,NA,0.47510000000000,6.90100000000000,0.38520000000000,0.39050000000000,10.0564,1800.3615,0.4618,0.0766,0.3852,0.2528,0.2143,0.1807,0.0336,41.6432,1800.3615,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1840.6797,NA,40.24160000000000,34.77500000000000,0.43470000000000,0.60080000000000,4.5898,1800.8233,40.2911,39.8564,0.4347,34.1297,6.3275,0.6515,5.6760,-34.3132,1800.8233,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1841.1783,NA,0.49860000000000,6.89850000000000,0.30290000000000,0.36520000000000,10.9897,1841.1144,0.3668,0.0639,0.3029,0.1661,0.2630,0.2500,0.0130,33.3926,1841.1144,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1884.2502,NA,43.07190000000000,34.70530000000000,0.38080000000000,0.64760000000000,2.6231,1841.4812,43.1498,42.7690,0.3808,0.0623,43.3543,0.4694,42.8849,-34.3385,1841.4812,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1884.6912,NA,0.44100000000000,6.97260000000000,0.37890000000000,0.40470000000000,9.1547,1884.6310,0.4391,0.0602,0.3789,0.2668,0.1981,0.1700,0.0281,36.1772,1884.6310,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1840.7812,NA,12.32720000000000,13.94460000000000,0.00000000000000,0.12700000000000,4.4860,1828.4540,12.3272,12.3272,0.0000,0.0360,12.4182,0.5787,11.8395,169.2243,1828.4540,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1934.2455,NA,49.55430000000000,41.58860000000000,0.43390000000000,0.64700000000000,1.1890,1885.0701,49.6093,49.1754,0.4339,43.4266,6.3958,0.8872,5.5086,-41.1495,1885.0701,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1937.3882,NA,96.60700000000000,97.18600000000001,0.00000000000000,0.02140000000000,5.0650,1840.7812,96.6070,96.6070,0.0000,0.1270,96.5014,0.3563,96.1451,-84.8588,1840.7812,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1934.7477,NA,0.50220000000000,7.02040000000000,0.30130000000000,0.35890000000000,7.7072,1934.6794,0.3696,0.0683,0.3013,0.2131,0.2141,0.1867,0.0274,42.5889,1934.6794,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1975.8951,NA,41.14740000000000,34.66850000000000,0.38190000000000,0.69830000000000,1.2283,1935.0490,41.2280,40.8461,0.3819,40.9944,0.5500,0.5345,0.0155,-34.2989,1935.0490,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1976.3485,NA,0.45340000000000,7.01130000000000,0.42020000000000,0.52120000000000,7.7862,1976.2770,0.4917,0.0715,0.4202,0.3164,0.2763,0.2418,0.0345,34.2167,1976.2770,NA,NA,NA
